#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
167097	855836	850788	35923	31372	YPL240C	YLR099C	HSP82	ICT1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167098	855836	850810	35923	31391	YPL240C	YLR119W	HSP82	SRN2	HSP90	VPS37|VPL16|SRN10	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167099	855836	850877	35923	31451	YPL240C	YLR180W	HSP82	SAM1	HSP90	ETH10	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167100	855836	850882	35923	31455	YPL240C	YLR185W	HSP82	RPL37A	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167101	855836	850887	35923	31460	YPL240C	YLR190W	HSP82	MMR1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167102	855836	850889	35923	31462	YPL240C	YLR192C	HSP82	HCR1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167103	855836	850940	35923	31506	YPL240C	YLR239C	HSP82	LIP2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167104	855836	850943	35923	31509	YPL240C	YLR242C	HSP82	ARV1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167105	855836	850966	35923	31529	YPL240C	YLR262C	HSP82	YPT6	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167106	855836	850973	35923	31536	YPL240C	YLR268W	HSP82	SEC22	HSP90	TSL26|SLY2	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167107	855836	850994	35923	31553	YPL240C	YLR287C-A	HSP82	RPS30A	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167108	855836	851030	35923	31584	YPL240C	YLR320W	HSP82	MMS22	HSP90	SLM2	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167109	855836	851040	35923	31593	YPL240C	YLR329W	HSP82	REC102	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167110	855836	851085	35923	31630	YPL240C	YLR370C	HSP82	ARC18	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167111	855836	851086	35923	31631	YPL240C	YLR371W	HSP82	ROM2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167112	855836	851102	35923	31645	YPL240C	YLR386W	HSP82	VAC14	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167113	855836	851109	35923	31652	YPL240C	YLR393W	HSP82	ATP10	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167114	855836	851114	35923	31657	YPL240C	YLR398C	HSP82	SKI2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167115	855836	851162	35923	31700	YPL240C	YLR441C	HSP82	RPS1A	HSP90	RP10A	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167116	855836	851173	35923	31710	YPL240C	YLR452C	HSP82	SST2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167117	855836	855012	35923	35170	YPL240C	YML001W	HSP82	YPT7	HSP90	AST4|VAM4	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167118	855836	854994	35923	35155	YPL240C	YML014W	HSP82	TRM9	HSP90	KTI1	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167119	855836	854904	35923	35070	YPL240C	YML071C	HSP82	COG8	HSP90	DOR1	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167120	855836	854925	35923	35089	YPL240C	YML115C	HSP82	VAN1	HSP90	LDB13|VRG8|VRG7	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167121	855836	855015	35923	35173	YPL240C	YMR003W	HSP82	AIM34	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167122	855836	855030	35923	35187	YPL240C	YMR016C	HSP82	SOK2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167123	855836	855041	35923	35198	YPL240C	YMR026C	HSP82	PEX12	HSP90	PAS11	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167124	855836	855082	35923	35235	YPL240C	YMR060C	HSP82	SAM37	HSP90	MAS37|TOM37|PET3027	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167125	855836	855120	35923	35270	YPL240C	YMR095C	HSP82	SNO1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167126	855836	855163	35923	35310	YPL240C	YMR133W	HSP82	REC114	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167127	855836	855173	35923	35318	YPL240C	YMR142C	HSP82	RPL13B	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167128	855836	855183	35923	35327	YPL240C	YMR152W	HSP82	YIM1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167129	855836	855184	35923	35328	YPL240C	YMR153W	HSP82	NUP53	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167130	855836	855186	35923	35329	YPL240C	YMR154C	HSP82	RIM13	HSP90	CPL1	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167131	855836	855189	35923	35332	YPL240C	YMR157C	HSP82	AIM36	HSP90	FMP39	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167132	855836	855192	35923	35335	YPL240C	YMR158C-A	HSP82	YMR158C-A	HSP90	YMR158C-B	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167133	855836	855254	35923	35392	YPL240C	YMR214W	HSP82	SCJ1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167134	855836	855255	35923	35393	YPL240C	YMR215W	HSP82	GAS3	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167135	855836	855264	35923	35402	YPL240C	YMR224C	HSP82	MRE11	HSP90	XRS4|NGS1|RAD58	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167136	855836	855270	35923	35408	YPL240C	YMR230W	HSP82	RPS10B	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167137	855836	855305	35923	35441	YPL240C	YMR263W	HSP82	SAP30	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167138	855836	855315	35923	35451	YPL240C	YMR272C	HSP82	SCS7	HSP90	FAH1	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167139	855836	855325	35923	35461	YPL240C	YMR282C	HSP82	AEP2	HSP90	ATP13	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167140	855836	855355	35923	35487	YPL240C	YMR307W	HSP82	GAS1	HSP90	GGP1|CWH52	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167141	855836	855359	35923	35491	YPL240C	YMR311C	HSP82	GLC8	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167142	855836	855699	35923	35795	YPL240C	YNL032W	HSP82	SIW14	HSP90	OCA3	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167143	855836	855687	35923	35783	YPL240C	YNL041C	HSP82	COG6	HSP90	SEC37|COD2	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167144	855836	855667	35923	35764	YPL240C	YNL058C	HSP82	YNL058C	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167145	855836	855653	35923	35752	YPL240C	YNL071W	HSP82	LAT1	HSP90	PDA2|ODP2	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167146	855836	855648	35923	35747	YPL240C	YNL076W	HSP82	MKS1	HSP90	LYS80	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167147	855836	855637	35923	35736	YPL240C	YNL087W	HSP82	TCB2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167148	855836	855625	35923	35725	YPL240C	YNL098C	HSP82	RAS2	HSP90	CYR3|CTN5|TSL7|GLC5	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167149	855836	855569	35923	35676	YPL240C	YNL153C	HSP82	GIM3	HSP90	PFD4	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167150	855836	855483	35923	35601	YPL240C	YNL238W	HSP82	KEX2	HSP90	QDS1|VMA45|SRB1	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167151	855836	855466	35923	35584	YPL240C	YNL255C	HSP82	GIS2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167152	855836	855418	35923	35540	YPL240C	YNL298W	HSP82	CLA4	HSP90	ERC10	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167153	855836	855409	35923	35532	YPL240C	YNL307C	HSP82	MCK1	HSP90	YPK1|CMS1	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167154	855836	855392	35923	35516	YPL240C	YNL325C	HSP82	FIG4	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167155	855836	855754	35923	35845	YPL240C	YNR020C	HSP82	ATP23	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167156	855836	855778	35923	35867	YPL240C	YNR041C	HSP82	COQ2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167157	855836	855787	35923	35876	YPL240C	YNR051C	HSP82	BRE5	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167158	855836	855809	35923	35898	YPL240C	YNR072W	HSP82	HXT17	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167159	855836	854158	35923	34400	YPL240C	YOL004W	HSP82	SIN3	HSP90	CPE1|SDI1|SDS16|UME4|RPD1|GAM2	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167160	855836	854090	35923	34337	YPL240C	YOL064C	HSP82	MET22	HSP90	HAL2	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167161	855836	854073	35923	34321	YPL240C	YOL081W	HSP82	IRA2	HSP90	CCS1|GLC4	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167162	855836	854038	35923	34289	YPL240C	YOL111C	HSP82	MDY2	HSP90	GET5|TMA24	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167163	855836	854028	35923	34280	YPL240C	YOL121C	HSP82	RPS19A	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167164	855836	853982	35923	34238	YPL240C	YOL138C	HSP82	RTC1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167165	855836	854192	35923	34430	YPL240C	YOR027W	HSP82	STI1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167166	855836	854200	35923	34437	YPL240C	YOR035C	HSP82	SHE4	HSP90	DIM1	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167167	855836	854208	35923	34444	YPL240C	YOR043W	HSP82	WHI2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167168	855836	854231	35923	34464	YPL240C	YOR065W	HSP82	CYT1	HSP90	CTC1|YOR29-16	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167169	855836	854232	35923	34465	YPL240C	YOR066W	HSP82	MSA1	HSP90	YOR29-17	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167170	855836	854391	35923	34611	YPL240C	YOR216C	HSP82	RUD3	HSP90	GRP1	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167171	855836	854444	35923	34659	YPL240C	YOR270C	HSP82	VPH1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167172	855836	854465	35923	34678	YPL240C	YOR290C	HSP82	SNF2	HSP90	SWI2|GAM1|TYE3|HAF1	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167173	855836	854488	35923	34699	YPL240C	YOR311C	HSP82	DGK1	HSP90	HSD1	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167174	855836	854505	35923	34712	YPL240C	YOR327C	HSP82	SNC2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167175	855836	854515	35923	34720	YPL240C	YOR337W	HSP82	TEA1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167176	855836	856083	35923	36153	YPL240C	YPL024W	HSP82	RMI1	HSP90	NCE4	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167177	855836	856070	35923	36142	YPL240C	YPL037C	HSP82	EGD1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167178	855836	856066	35923	36138	YPL240C	YPL041C	HSP82	YPL041C	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167179	855836	856050	35923	36123	YPL240C	YPL057C	HSP82	SUR1	HSP90	LPE15|CSG1|BCL21	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167180	855836	855967	35923	36045	YPL240C	YPL137C	HSP82	GIP3	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167181	855836	855942	35923	36022	YPL240C	YPL161C	HSP82	BEM4	HSP90	ROM7	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167182	855836	855912	35923	35994	YPL240C	YPL189W	HSP82	GUP2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167183	855836	855906	35923	35988	YPL240C	YPL195W	HSP82	APL5	HSP90	YKS4	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167184	855836	855900	35923	35983	YPL240C	YPL201C	HSP82	YIG1	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167185	855836	855899	35923	35982	YPL240C	YPL202C	HSP82	AFT2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167186	855836	856135	35923	36201	YPL240C	YPR024W	HSP82	YME1	HSP90	YTA11|OSD1	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167187	855836	856142	35923	36208	YPL240C	YPR030W	HSP82	CSR2	HSP90	ART8|MRG19	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167188	855836	856148	35923	36214	YPL240C	YPR036W	HSP82	VMA13	HSP90	CLS11	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167189	855836	856159	35923	36222	YPL240C	YPR046W	HSP82	MCM16	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167190	855836	856214	35923	36266	YPL240C	YPR100W	HSP82	MRPL51	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167191	855836	856263	35923	36310	YPL240C	YPR141C	HSP82	KAR3	HSP90	OSR11	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167192	855836	856278	35923	36322	YPL240C	YPR155C	HSP82	NCA2	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
167193	855836	856279	35923	36323	YPL240C	YPR156C	HSP82	TPO3	HSP90	-	Synthetic Lethality	genetic	Zhao R (2005)	15766533	559292	559292	High Throughput	-	-	inviable	-	-	BioGRID
180883	852553	855836	32946	35923	YBR251W	YPL240C	MRPS5	HSP82	-	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
183398	856521	855836	36554	35923	YHR121W	YPL240C	LSM12	HSP82	-	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
184461	850806	855836	31387	35923	YLR115W	YPL240C	CFT2	HSP82	YDH1	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
184509	850872	855836	31446	35923	YLR175W	YPL240C	CBF5	HSP82	-	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
184556	850914	855836	31484	35923	YLR216C	YPL240C	CPR6	HSP82	CYP40	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
185119	855224	855836	35364	35923	YMR186W	YPL240C	HSC82	HSP82	HSP90	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
185785	854192	855836	34430	35923	YOR027W	YPL240C	STI1	HSP82	-	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
186231	855836	853023	35923	33370	YPL240C	YGR123C	HSP82	PPT1	HSP90	-	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
186536	852357	855836	32768	35923	YBR065C	YPL240C	ECM2	HSP82	SLT11	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
186666	851746	855836	32219	35923	YDR168W	YPL240C	CDC37	HSP82	SMO1	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
186878	856372	855836	36409	35923	YHL014C	YPL240C	YLF2	HSP82	YLF1	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
186978	853585	855836	33877	35923	YJR121W	YPL240C	ATP2	HSP82	-	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
187197	855790	855836	35879	35923	YNR054C	YPL240C	ESF2	HSP82	ABT1	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
187234	854149	855836	34391	35923	YOL013C	YPL240C	HRD1	HSP82	DER3	HSP90	Affinity Capture-MS	physical	Krogan NJ (2006)	16554755	559292	559292	High Throughput	-	-	-	-	-	BioGRID
189070	851800	855836	32268	35923	YDR214W	YPL240C	AHA1	HSP82	-	HSP90	Affinity Capture-MS	physical	Gavin AC (2006)	16429126	559292	559292	High Throughput	-	-	-	-	-	BioGRID
189084	854714	855836	34898	35923	YIL094C	YPL240C	LYS12	HSP82	LYS11|LYS10	HSP90	Affinity Capture-MS	physical	Gavin AC (2006)	16429126	559292	559292	High Throughput	-	-	-	-	-	BioGRID
189682	851771	855836	32243	35923	YDR190C	YPL240C	RVB1	HSP82	TIP49A|TIH1|TIP49	HSP90	Affinity Capture-MS	physical	Gavin AC (2006)	16429126	559292	559292	High Throughput	-	-	-	-	-	BioGRID
194075	855891	855836	35975	35923	YPL210C	YPL240C	SRP72	HSP82	-	HSP90	Affinity Capture-MS	physical	Gavin AC (2006)	16429126	559292	559292	High Throughput	-	-	-	-	-	BioGRID
195065	853144	855836	33481	35923	YGR229C	YPL240C	SMI1	HSP82	KNR4	HSP90	Affinity Capture-MS	physical	Basmaji F (2006)	16362369	559292	559292	Low Throughput	-	-	-	-	-	BioGRID
196531	855836	853743	35923	34018	YPL240C	YKL117W	HSP82	SBA1	HSP90	-	Co-crystal Structure	physical	Ali MM (2006)	16625188	559292	559292	Low Throughput	-	-	-	-	-	BioGRID
196533	855836	850803	35923	31384	YPL240C	YLR113W	HSP82	HOG1	HSP90	SSK3	Phenotypic Enhancement	genetic	Yang XX (2006)	16487343	559292	559292	Low Throughput	-	-	osmotic stress resistance|resistance to chemicals|resistance to enzymatic treatment	-	-	BioGRID
196534	855836	855485	35923	35603	YPL240C	YNL236W	HSP82	SIN4	HSP90	GAL22|SDI3|RYE1|BEL2|TSF3|SSN4|MED16|SSF5	Synthetic Rescue	genetic	Singh H (2006)	16452140	559292	559292	Low Throughput	-	-	metabolism and growth:undetermined	pontaneous extragenic suppressors of hsp82-deltaHSE1	-	BioGRID
196535	855836	850760	35923	31345	YPL240C	YLR071C	HSP82	RGR1	HSP90	MED14	Synthetic Rescue	genetic	Singh H (2006)	16452140	559292	559292	Low Throughput	-	-	metabolism and growth:undetermined	pontaneous extragenic suppressors of hsp82-deltaHSE1	-	BioGRID
196536	855836	853985	35923	34241	YPL240C	YOL135C	HSP82	MED7	HSP90	-	Synthetic Rescue	genetic	Singh H (2006)	16452140	559292	559292	Low Throughput	-	-	metabolism and growth:undetermined	pontaneous extragenic suppressors of hsp82-deltaHSE1	-	BioGRID
196537	855836	851903	35923	32361	YPL240C	YDR308C	HSP82	SRB7	HSP90	MED21	Synthetic Rescue	genetic	Singh H (2006)	16452140	559292	559292	Low Throughput	-	-	metabolism and growth:undetermined	pontaneous extragenic suppressors of hsp82-deltaHSE1	-	BioGRID
196538	855836	856297	35923	36341	YPL240C	YPR168W	HSP82	NUT2	HSP90	MED10	Synthetic Rescue	genetic	Singh H (2006)	16452140	559292	559292	Low Throughput	-	-	metabolism and growth:undetermined	pontaneous extragenic suppressors of hsp82-deltaHSE1	-	BioGRID
196539	855836	852184	35923	32610	YPL240C	YBL093C	HSP82	ROX3	HSP90	NUT3|MED19|SSN7	Synthetic Rescue	genetic	Singh H (2006)	16452140	559292	559292	Low Throughput	-	-	metabolism and growth:undetermined	pontaneous extragenic suppressors of hsp82-deltaHSE1	-	BioGRID
200982	853275	855836	33595	35923	YJL164C	YPL240C	TPK1	HSP82	SRA3|PKA1	HSP90	Biochemical Activity	physical	Ptacek J (2005)	16319894	559292	559292	High Throughput	-	Phosphorylation	-	32P incorporation on protein chip	-	BioGRID
201073	853688	855836	33971	35923	YKL166C	YPL240C	TPK3	HSP82	-	HSP90	Biochemical Activity	physical	Ptacek J (2005)	16319894	559292	559292	High Throughput	-	Phosphorylation	-	32P incorporation on protein chip	-	BioGRID
201665	852821	855836	33188	35923	YGL059W	YPL240C	PKP2	HSP82	-	HSP90	Biochemical Activity	physical	Ptacek J (2005)	16319894	559292	559292	High Throughput	-	Phosphorylation	-	32P incorporation on protein chip	-	BioGRID
201780	853683	855836	33967	35923	YKL171W	YPL240C	NNK1	HSP82	-	HSP90	Biochemical Activity	physical	Ptacek J (2005)	16319894	559292	559292	High Throughput	-	Phosphorylation	-	32P incorporation on protein chip	-	BioGRID
